case_id,checkpoint_id,step_position,trial_id,perturbation_id,verifier_pass,verifier_rule_triggered,verifier_error_code,gate_pass,unverifiable_flag
dtest_case_0032,chk_00853,t0,trial_02631,perturb_07,True,rule_typecheck,,True,False
dtest_case_0128,chk_00777,t0,trial_02632,perturb_03,True,rule_hc2,,True,False
dtest_case_0162,chk_00892,t2,trial_02633,perturb_00,True,rule_consistency,,True,True
dtest_case_0130,chk_00080,t2,trial_02634,perturb_08,True,rule_hc1,,True,False
dtest_case_0082,chk_00975,t0,trial_02635,perturb_02,True,rule_consistency,,True,False
dtest_case_0105,chk_00599,t2,trial_02636,perturb_00,True,rule_hc1,,True,True
dtest_case_0291,chk_00085,t2,trial_02637,perturb_04,True,rule_hc2,,True,True
dtest_case_0118,chk_00384,t0,trial_02638,perturb_08,True,rule_hc1,,True,True
dtest_case_0276,chk_00130,t0,trial_02639,perturb_02,True,none,,True,False
dtest_case_0353,chk_00956,t0,trial_02640,perturb_06,True,rule_typecheck,,True,False
dtest_case_0280,chk_00871,t0,trial_02641,perturb_09,False,rule_typecheck,ERR_SCHEMA,False,False
dtest_case_0121,chk_00111,t1,trial_02642,perturb_04,True,none,,False,False
dtest_case_0011,chk_00074,t2,trial_02643,perturb_04,False,none,ERR_CONSTRAINT,False,False
dtest_case_0354,chk_00735,t0,trial_02644,perturb_09,True,rule_hc3,,True,False
dtest_case_0117,chk_00932,t2,trial_02645,perturb_04,True,rule_typecheck,,False,False
dtest_case_0068,chk_00269,t1,trial_02646,perturb_09,True,none,,True,False
dtest_case_0350,chk_00938,t2,trial_02647,perturb_03,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0011,chk_00818,t1,trial_02648,perturb_02,True,rule_typecheck,,True,False
dtest_case_0062,chk_00876,t2,trial_02649,perturb_04,True,rule_hc1,,True,False
dtest_case_0115,chk_00455,t1,trial_02650,perturb_06,True,rule_hc1,,True,False
dtest_case_0058,chk_00314,t0,trial_02651,perturb_02,True,rule_hc1,,True,True
dtest_case_0213,chk_00532,t0,trial_02652,perturb_04,True,rule_typecheck,,False,False
dtest_case_0094,chk_00609,t0,trial_02653,perturb_05,True,rule_consistency,,True,False
dtest_case_0120,chk_00929,t2,trial_02654,perturb_08,False,rule_typecheck,ERR_TYPE,False,False
dtest_case_0188,chk_00854,t1,trial_02655,perturb_01,True,rule_hc1,,True,False
dtest_case_0142,chk_00169,t0,trial_02656,perturb_05,False,rule_consistency,ERR_TYPE,False,True
dtest_case_0080,chk_00569,t1,trial_02657,perturb_01,True,rule_hc2,,True,False
dtest_case_0184,chk_00041,t1,trial_02658,perturb_02,True,rule_typecheck,,False,False
dtest_case_0243,chk_00809,t2,trial_02659,perturb_06,True,rule_hc3,,True,False
dtest_case_0049,chk_00472,t1,trial_02660,perturb_03,False,none,ERR_FORMAT,False,True
dtest_case_0060,chk_00133,t0,trial_02661,perturb_05,True,rule_hc3,,True,False
dtest_case_0089,chk_00052,t0,trial_02662,perturb_09,True,rule_hc2,,True,False
dtest_case_0322,chk_00206,t2,trial_02663,perturb_03,False,rule_typecheck,ERR_TYPE,False,False
dtest_case_0214,chk_00045,t0,trial_02664,perturb_04,True,rule_consistency,,True,False
dtest_case_0033,chk_00026,t1,trial_02665,perturb_05,False,rule_hc2,ERR_CONSTRAINT,False,False
dtest_case_0014,chk_00871,t0,trial_02666,perturb_01,True,rule_typecheck,,True,False
dtest_case_0096,chk_00443,t2,trial_02667,perturb_00,True,rule_hc1,,True,False
dtest_case_0208,chk_00149,t2,trial_02668,perturb_09,True,rule_consistency,,True,False
dtest_case_0205,chk_00835,t0,trial_02669,perturb_00,True,rule_typecheck,,True,False
dtest_case_0302,chk_00327,t1,trial_02670,perturb_09,True,rule_hc3,,False,False
dtest_case_0062,chk_00687,t2,trial_02671,perturb_09,False,rule_hc3,ERR_TYPE,False,False
dtest_case_0075,chk_00874,t2,trial_02672,perturb_02,True,rule_hc3,,True,True
dtest_case_0075,chk_00488,t0,trial_02673,perturb_09,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0043,chk_00359,t2,trial_02674,perturb_05,True,rule_hc3,,True,False
dtest_case_0345,chk_00291,t0,trial_02675,perturb_04,True,rule_typecheck,,True,True
dtest_case_0036,chk_00370,t2,trial_02676,perturb_06,True,rule_hc3,,True,False
dtest_case_0180,chk_00398,t2,trial_02677,perturb_02,True,rule_hc3,,True,False
dtest_case_0292,chk_00263,t2,trial_02678,perturb_08,False,none,ERR_CONSTRAINT,False,False
dtest_case_0046,chk_00716,t0,trial_02679,perturb_02,True,rule_hc2,,True,False
dtest_case_0154,chk_00878,t1,trial_02680,perturb_09,True,rule_typecheck,,True,False
dtest_case_0215,chk_00609,t2,trial_02681,perturb_05,True,rule_consistency,,False,False
dtest_case_0230,chk_00299,t0,trial_02682,perturb_08,True,rule_hc3,,True,False
dtest_case_0188,chk_00294,t1,trial_02683,perturb_00,True,none,,True,False
dtest_case_0315,chk_00502,t1,trial_02684,perturb_09,True,none,,True,False
dtest_case_0308,chk_00617,t2,trial_02685,perturb_04,True,rule_typecheck,,True,False
dtest_case_0287,chk_00930,t2,trial_02686,perturb_07,True,rule_consistency,,True,True
dtest_case_0098,chk_00759,t0,trial_02687,perturb_04,False,rule_hc1,ERR_SCHEMA,False,False
dtest_case_0353,chk_00483,t2,trial_02688,perturb_01,True,rule_hc1,,False,False
dtest_case_0170,chk_00551,t0,trial_02689,perturb_06,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0206,chk_00603,t2,trial_02690,perturb_07,True,rule_typecheck,,True,False
dtest_case_0155,chk_00327,t0,trial_02691,perturb_06,True,rule_hc2,,False,False
dtest_case_0066,chk_00128,t1,trial_02692,perturb_05,True,rule_hc3,,True,False
dtest_case_0220,chk_00733,t0,trial_02693,perturb_07,False,rule_consistency,ERR_FORMAT,False,False
dtest_case_0186,chk_00119,t0,trial_02694,perturb_02,True,rule_hc2,,True,False
dtest_case_0000,chk_00406,t1,trial_02695,perturb_04,True,none,,True,False
dtest_case_0020,chk_00748,t2,trial_02696,perturb_07,False,rule_consistency,ERR_SCHEMA,False,False
dtest_case_0044,chk_00867,t0,trial_02697,perturb_03,True,none,,True,False
dtest_case_0239,chk_00882,t0,trial_02698,perturb_08,False,rule_hc3,ERR_SCHEMA,False,False
dtest_case_0207,chk_00876,t1,trial_02699,perturb_01,True,rule_consistency,,True,False
dtest_case_0353,chk_00941,t1,trial_02700,perturb_03,True,rule_hc2,,True,False
dtest_case_0242,chk_00845,t1,trial_02701,perturb_07,True,none,,True,False
dtest_case_0210,chk_00533,t0,trial_02702,perturb_03,True,rule_consistency,,False,False
dtest_case_0323,chk_00103,t2,trial_02703,perturb_00,True,none,,True,False
dtest_case_0214,chk_00828,t0,trial_02704,perturb_03,True,none,,True,True
dtest_case_0108,chk_00268,t1,trial_02705,perturb_01,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0272,chk_00550,t2,trial_02706,perturb_09,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0198,chk_00853,t0,trial_02707,perturb_02,False,rule_typecheck,ERR_FORMAT,False,True
dtest_case_0350,chk_00193,t0,trial_02708,perturb_06,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0295,chk_00368,t1,trial_02709,perturb_05,False,rule_typecheck,ERR_FORMAT,False,False
dtest_case_0105,chk_00575,t1,trial_02710,perturb_07,True,rule_typecheck,,True,False
dtest_case_0004,chk_00226,t0,trial_02711,perturb_09,True,rule_hc3,,True,False
dtest_case_0036,chk_00914,t2,trial_02712,perturb_02,True,rule_hc3,,True,False
dtest_case_0129,chk_00776,t0,trial_02713,perturb_09,True,rule_hc1,,True,False
dtest_case_0322,chk_00632,t1,trial_02714,perturb_01,False,rule_hc3,ERR_TYPE,False,False
dtest_case_0251,chk_00072,t0,trial_02715,perturb_00,False,none,ERR_CONSTRAINT,False,False
dtest_case_0365,chk_00249,t2,trial_02716,perturb_05,False,rule_consistency,ERR_SCHEMA,False,False
dtest_case_0054,chk_00706,t1,trial_02717,perturb_05,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0336,chk_00108,t1,trial_02718,perturb_07,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0106,chk_00087,t0,trial_02719,perturb_04,True,rule_hc3,,True,False
dtest_case_0171,chk_00044,t0,trial_02720,perturb_07,False,none,ERR_CONSTRAINT,False,False
dtest_case_0221,chk_00324,t0,trial_02721,perturb_00,True,rule_hc2,,True,True
dtest_case_0083,chk_00419,t0,trial_02722,perturb_05,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0302,chk_00053,t1,trial_02723,perturb_06,True,rule_hc2,,True,False
dtest_case_0115,chk_00469,t1,trial_02724,perturb_08,True,rule_hc2,,False,False
dtest_case_0203,chk_00052,t2,trial_02725,perturb_06,False,none,ERR_FORMAT,False,False
dtest_case_0131,chk_00241,t0,trial_02726,perturb_07,False,rule_hc3,ERR_SCHEMA,False,False
dtest_case_0239,chk_00586,t1,trial_02727,perturb_03,True,none,,True,False
dtest_case_0132,chk_00097,t1,trial_02728,perturb_01,True,rule_typecheck,,True,True
dtest_case_0321,chk_00600,t0,trial_02729,perturb_02,False,rule_typecheck,ERR_CONSTRAINT,False,False
dtest_case_0334,chk_00675,t2,trial_02730,perturb_02,True,rule_hc3,,True,False
dtest_case_0173,chk_00164,t0,trial_02731,perturb_02,False,rule_hc2,ERR_CONSTRAINT,False,False
dtest_case_0080,chk_00161,t1,trial_02732,perturb_00,True,rule_typecheck,,True,False
dtest_case_0137,chk_00200,t1,trial_02733,perturb_06,True,rule_hc3,,True,False
dtest_case_0032,chk_00353,t1,trial_02734,perturb_07,True,rule_typecheck,,True,False
dtest_case_0006,chk_00092,t2,trial_02735,perturb_06,False,rule_typecheck,ERR_CONSTRAINT,False,False
dtest_case_0154,chk_00364,t1,trial_02736,perturb_06,False,rule_hc3,ERR_FORMAT,False,False
dtest_case_0168,chk_00488,t1,trial_02737,perturb_01,False,rule_typecheck,ERR_FORMAT,False,True
dtest_case_0260,chk_00188,t2,trial_02738,perturb_00,False,rule_hc1,ERR_FORMAT,False,False
dtest_case_0061,chk_00787,t2,trial_02739,perturb_08,True,rule_consistency,,True,False
dtest_case_0191,chk_00769,t1,trial_02740,perturb_02,True,rule_hc1,,True,False
dtest_case_0168,chk_00064,t1,trial_02741,perturb_04,True,rule_hc1,,True,False
dtest_case_0201,chk_00086,t1,trial_02742,perturb_03,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0367,chk_00604,t0,trial_02743,perturb_07,False,rule_hc1,ERR_SCHEMA,False,False
dtest_case_0200,chk_00115,t1,trial_02744,perturb_01,False,none,ERR_TYPE,False,False
dtest_case_0025,chk_00648,t2,trial_02745,perturb_05,False,rule_hc3,ERR_SCHEMA,False,False
dtest_case_0294,chk_00887,t2,trial_02746,perturb_07,True,rule_hc2,,True,True
dtest_case_0123,chk_00795,t2,trial_02747,perturb_01,False,none,ERR_FORMAT,False,False
dtest_case_0200,chk_00748,t0,trial_02748,perturb_09,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0097,chk_00225,t2,trial_02749,perturb_00,True,rule_typecheck,,True,False
dtest_case_0075,chk_00069,t1,trial_02750,perturb_06,False,rule_hc1,ERR_SCHEMA,False,False
dtest_case_0043,chk_00987,t0,trial_02751,perturb_05,True,rule_hc3,,True,False
dtest_case_0076,chk_00179,t1,trial_02752,perturb_07,True,none,,True,True
dtest_case_0182,chk_00600,t1,trial_02753,perturb_06,True,none,,True,False
dtest_case_0277,chk_00511,t2,trial_02754,perturb_05,False,none,ERR_CONSTRAINT,False,False
dtest_case_0038,chk_00605,t0,trial_02755,perturb_07,True,rule_typecheck,,True,False
dtest_case_0116,chk_00448,t2,trial_02756,perturb_09,True,rule_consistency,,True,False
dtest_case_0288,chk_00578,t2,trial_02757,perturb_02,False,rule_hc1,ERR_FORMAT,False,True
dtest_case_0206,chk_00421,t0,trial_02758,perturb_07,True,rule_hc3,,False,False
dtest_case_0275,chk_00617,t1,trial_02759,perturb_01,True,rule_consistency,,True,False
dtest_case_0187,chk_00115,t0,trial_02760,perturb_05,False,none,ERR_CONSTRAINT,False,False
dtest_case_0156,chk_00321,t0,trial_02761,perturb_04,False,rule_typecheck,ERR_FORMAT,False,False
dtest_case_0104,chk_00547,t1,trial_02762,perturb_06,True,rule_hc3,,True,False
dtest_case_0338,chk_00109,t2,trial_02763,perturb_01,True,none,,True,False
dtest_case_0275,chk_00964,t2,trial_02764,perturb_00,True,rule_typecheck,,True,False
dtest_case_0320,chk_00285,t0,trial_02765,perturb_03,True,rule_hc2,,True,False
dtest_case_0147,chk_00981,t0,trial_02766,perturb_08,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0197,chk_00085,t2,trial_02767,perturb_02,True,none,,True,False
dtest_case_0051,chk_00089,t1,trial_02768,perturb_00,True,rule_hc1,,True,False
dtest_case_0123,chk_00782,t2,trial_02769,perturb_08,True,none,,True,False
dtest_case_0328,chk_00428,t0,trial_02770,perturb_07,True,rule_hc1,,True,False
dtest_case_0289,chk_00513,t0,trial_02771,perturb_00,True,rule_consistency,,True,False
dtest_case_0236,chk_00803,t1,trial_02772,perturb_01,False,rule_hc3,ERR_SCHEMA,False,False
dtest_case_0061,chk_00996,t0,trial_02773,perturb_00,True,rule_hc3,,True,False
dtest_case_0179,chk_00248,t1,trial_02774,perturb_08,True,rule_typecheck,,True,False
dtest_case_0222,chk_00738,t2,trial_02775,perturb_08,True,rule_hc2,,True,False
dtest_case_0267,chk_00824,t1,trial_02776,perturb_04,True,rule_consistency,,True,False
dtest_case_0088,chk_00917,t2,trial_02777,perturb_01,True,rule_hc1,,True,False
dtest_case_0005,chk_00873,t0,trial_02778,perturb_00,True,none,,True,False
dtest_case_0249,chk_00726,t1,trial_02779,perturb_09,False,rule_consistency,ERR_FORMAT,False,False
dtest_case_0236,chk_00406,t1,trial_02780,perturb_03,True,rule_typecheck,,True,False
dtest_case_0066,chk_00583,t2,trial_02781,perturb_08,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0335,chk_00346,t1,trial_02782,perturb_04,True,rule_consistency,,True,False
dtest_case_0291,chk_00831,t1,trial_02783,perturb_04,False,rule_typecheck,ERR_CONSTRAINT,False,False
dtest_case_0272,chk_00692,t0,trial_02784,perturb_00,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0140,chk_00932,t0,trial_02785,perturb_06,False,none,ERR_CONSTRAINT,False,False
dtest_case_0013,chk_00887,t2,trial_02786,perturb_03,False,none,ERR_CONSTRAINT,False,False
dtest_case_0038,chk_00185,t2,trial_02787,perturb_00,True,none,,True,False
dtest_case_0164,chk_00037,t2,trial_02788,perturb_08,True,rule_typecheck,,False,False
dtest_case_0009,chk_00366,t1,trial_02789,perturb_07,True,rule_hc1,,True,False
dtest_case_0120,chk_00201,t0,trial_02790,perturb_07,True,none,,True,True
dtest_case_0004,chk_00523,t0,trial_02791,perturb_09,True,rule_hc1,,False,False
dtest_case_0315,chk_00167,t2,trial_02792,perturb_03,True,none,,True,True
dtest_case_0016,chk_00193,t2,trial_02793,perturb_09,True,rule_hc2,,True,False
dtest_case_0151,chk_00664,t0,trial_02794,perturb_01,False,rule_hc1,ERR_FORMAT,False,False
dtest_case_0279,chk_00543,t0,trial_02795,perturb_05,True,rule_hc1,,True,False
dtest_case_0077,chk_00044,t0,trial_02796,perturb_02,True,rule_hc1,,False,False
dtest_case_0268,chk_00285,t0,trial_02797,perturb_05,True,rule_consistency,,True,False
dtest_case_0048,chk_00560,t1,trial_02798,perturb_08,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0163,chk_00907,t2,trial_02799,perturb_02,True,rule_typecheck,,True,False
dtest_case_0263,chk_00589,t1,trial_02800,perturb_05,True,rule_hc2,,True,True
dtest_case_0324,chk_00822,t2,trial_02801,perturb_08,False,rule_consistency,ERR_CONSTRAINT,False,True
dtest_case_0256,chk_00138,t1,trial_02802,perturb_01,True,rule_typecheck,,True,True
dtest_case_0367,chk_00999,t1,trial_02803,perturb_09,True,rule_hc3,,False,False
dtest_case_0029,chk_00977,t0,trial_02804,perturb_06,True,rule_hc3,,True,False
dtest_case_0052,chk_00444,t2,trial_02805,perturb_04,False,rule_consistency,ERR_FORMAT,False,True
dtest_case_0366,chk_00147,t2,trial_02806,perturb_04,True,rule_hc2,,False,False
dtest_case_0113,chk_00149,t2,trial_02807,perturb_00,True,rule_hc3,,True,False
dtest_case_0334,chk_00707,t0,trial_02808,perturb_07,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0298,chk_00918,t0,trial_02809,perturb_01,True,none,,False,False
dtest_case_0148,chk_00199,t2,trial_02810,perturb_06,True,none,,False,False
dtest_case_0357,chk_00488,t1,trial_02811,perturb_02,True,rule_hc3,,False,False
dtest_case_0249,chk_00274,t2,trial_02812,perturb_06,True,rule_hc3,,True,False
dtest_case_0171,chk_00168,t2,trial_02813,perturb_04,False,rule_typecheck,ERR_FORMAT,False,False
dtest_case_0196,chk_00899,t2,trial_02814,perturb_00,True,rule_consistency,,True,False
dtest_case_0351,chk_00326,t2,trial_02815,perturb_02,False,rule_hc3,ERR_CONSTRAINT,False,False
dtest_case_0268,chk_00900,t1,trial_02816,perturb_02,True,rule_hc1,,True,False
dtest_case_0065,chk_00967,t1,trial_02817,perturb_00,False,none,ERR_SCHEMA,False,False
dtest_case_0073,chk_00552,t1,trial_02818,perturb_05,False,rule_hc3,ERR_TYPE,False,False
dtest_case_0010,chk_00513,t0,trial_02819,perturb_04,False,none,ERR_SCHEMA,False,False
dtest_case_0028,chk_00346,t1,trial_02820,perturb_06,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0233,chk_00659,t1,trial_02821,perturb_08,False,none,ERR_FORMAT,False,True
dtest_case_0166,chk_00375,t1,trial_02822,perturb_08,True,rule_typecheck,,True,False
dtest_case_0296,chk_00017,t0,trial_02823,perturb_01,True,rule_typecheck,,True,False
dtest_case_0351,chk_00925,t1,trial_02824,perturb_01,True,none,,False,False
dtest_case_0125,chk_00918,t0,trial_02825,perturb_06,True,rule_consistency,,False,False
dtest_case_0090,chk_00009,t1,trial_02826,perturb_08,True,none,,True,False
dtest_case_0229,chk_00934,t1,trial_02827,perturb_03,True,rule_consistency,,True,False
dtest_case_0327,chk_00193,t0,trial_02828,perturb_04,True,rule_consistency,,True,False
dtest_case_0138,chk_00648,t2,trial_02829,perturb_08,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0277,chk_00047,t0,trial_02830,perturb_00,True,none,,True,False
dtest_case_0079,chk_00367,t1,trial_02831,perturb_08,False,rule_consistency,ERR_SCHEMA,False,False
dtest_case_0047,chk_00254,t0,trial_02832,perturb_01,True,rule_hc3,,True,False
dtest_case_0135,chk_00419,t1,trial_02833,perturb_02,True,rule_typecheck,,True,True
dtest_case_0024,chk_00343,t0,trial_02834,perturb_03,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0305,chk_00296,t0,trial_02835,perturb_05,True,rule_typecheck,,True,False
dtest_case_0069,chk_00968,t0,trial_02836,perturb_03,False,rule_hc2,ERR_CONSTRAINT,False,False
dtest_case_0086,chk_00600,t2,trial_02837,perturb_00,True,rule_hc2,,False,False
dtest_case_0318,chk_00803,t1,trial_02838,perturb_07,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0173,chk_00063,t2,trial_02839,perturb_05,True,rule_hc1,,True,True
dtest_case_0302,chk_00819,t2,trial_02840,perturb_05,False,rule_typecheck,ERR_TYPE,False,False
dtest_case_0193,chk_00902,t2,trial_02841,perturb_05,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0236,chk_00907,t2,trial_02842,perturb_05,True,none,,True,False
dtest_case_0269,chk_00126,t0,trial_02843,perturb_07,True,rule_consistency,,False,False
dtest_case_0188,chk_00871,t1,trial_02844,perturb_01,True,none,,True,False
dtest_case_0153,chk_00462,t2,trial_02845,perturb_00,True,rule_hc2,,False,False
dtest_case_0320,chk_00008,t2,trial_02846,perturb_00,True,rule_hc3,,True,False
dtest_case_0118,chk_00843,t0,trial_02847,perturb_04,True,rule_hc3,,True,False
dtest_case_0162,chk_00466,t2,trial_02848,perturb_01,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0062,chk_00534,t1,trial_02849,perturb_06,True,rule_typecheck,,False,False
dtest_case_0063,chk_00379,t0,trial_02850,perturb_02,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0254,chk_00449,t0,trial_02851,perturb_08,False,rule_hc3,ERR_CONSTRAINT,False,False
dtest_case_0276,chk_00665,t0,trial_02852,perturb_08,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0332,chk_00270,t1,trial_02853,perturb_07,False,rule_hc2,ERR_SCHEMA,False,False
dtest_case_0064,chk_00392,t1,trial_02854,perturb_06,True,rule_hc2,,True,False
dtest_case_0296,chk_00904,t2,trial_02855,perturb_01,False,rule_hc2,ERR_TYPE,False,False
dtest_case_0129,chk_00822,t2,trial_02856,perturb_00,True,rule_typecheck,,True,False
dtest_case_0328,chk_00998,t1,trial_02857,perturb_01,True,rule_hc1,,True,False
dtest_case_0077,chk_00241,t2,trial_02858,perturb_05,False,rule_hc2,ERR_SCHEMA,False,False
dtest_case_0231,chk_00718,t2,trial_02859,perturb_00,True,rule_hc3,,True,False
dtest_case_0013,chk_00203,t2,trial_02860,perturb_05,True,none,,True,False
dtest_case_0299,chk_00276,t2,trial_02861,perturb_07,True,rule_hc1,,True,False
dtest_case_0023,chk_00032,t2,trial_02862,perturb_01,True,rule_hc2,,True,False
dtest_case_0253,chk_00223,t0,trial_02863,perturb_01,False,rule_hc2,ERR_TYPE,False,True
dtest_case_0169,chk_00530,t1,trial_02864,perturb_02,True,rule_consistency,,True,False
dtest_case_0032,chk_00376,t1,trial_02865,perturb_07,True,rule_hc1,,True,True
dtest_case_0167,chk_00632,t0,trial_02866,perturb_06,False,rule_hc3,ERR_TYPE,False,False
dtest_case_0230,chk_00069,t1,trial_02867,perturb_05,True,rule_hc1,,True,False
dtest_case_0282,chk_00051,t0,trial_02868,perturb_00,True,none,,True,True
dtest_case_0292,chk_00213,t1,trial_02869,perturb_00,False,rule_hc1,ERR_CONSTRAINT,False,False
