case_id,model_name,predicted_onset,predicted_pattern,score_or_rank,included_terms
dtest_case_0301,descriptive_error_label,t2,boundary_case,0.546,error_label
dtest_case_0301,step_FE_only,none,burst_associated_degradation,0.41,step_FE
dtest_case_0301,lag_only,t0,burst_associated_degradation,0.377,lag
dtest_case_0301,A_only,t2,dependency_mediated_propagation,0.41,A
dtest_case_0301,I_nec_only,t2,dependency_mediated_propagation,0.322,I_nec
dtest_case_0301,A_plus_I_nec,t0,unverifiable_or_excluded,0.388,A+I_nec
dtest_case_0301,step_FE_plus_lag,t2,burst_associated_degradation,0.548,step_FE+lag
dtest_case_0302,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0302,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0302,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0302,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0302,endpoint_heuristic_uniform_random_seeded,t0,local_verification_collapse,0.305,random
dtest_case_0302,simple_step_level,t0,burst_associated_degradation,0.561,step_FE
dtest_case_0302,descriptive_error_label,t2,local_verification_collapse,0.52,error_label
dtest_case_0302,step_FE_only,t1,local_verification_collapse,0.322,step_FE
dtest_case_0302,lag_only,t1,local_verification_collapse,0.278,lag
dtest_case_0302,A_only,none,local_verification_collapse,0.517,A
dtest_case_0302,I_nec_only,t2,unverifiable_or_excluded,0.265,I_nec
dtest_case_0302,A_plus_I_nec,t1,dependency_mediated_propagation,0.372,A+I_nec
dtest_case_0302,step_FE_plus_lag,t2,burst_associated_degradation,0.51,step_FE+lag
dtest_case_0303,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0303,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0303,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0303,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0303,endpoint_heuristic_uniform_random_seeded,t0,local_verification_collapse,0.488,random
dtest_case_0303,simple_step_level,t0,boundary_case,0.58,step_FE
dtest_case_0303,descriptive_error_label,t1,boundary_case,0.414,error_label
dtest_case_0303,step_FE_only,t2,local_verification_collapse,0.469,step_FE
dtest_case_0303,lag_only,none,local_verification_collapse,0.348,lag
dtest_case_0303,A_only,t1,boundary_case,0.511,A
dtest_case_0303,I_nec_only,t0,burst_associated_degradation,0.212,I_nec
dtest_case_0303,A_plus_I_nec,t1,unverifiable_or_excluded,0.383,A+I_nec
dtest_case_0303,step_FE_plus_lag,t0,dependency_mediated_propagation,0.562,step_FE+lag
dtest_case_0304,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0304,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0304,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0304,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0304,endpoint_heuristic_uniform_random_seeded,t1,dependency_mediated_propagation,0.274,random
dtest_case_0304,simple_step_level,none,unverifiable_or_excluded,0.577,step_FE
dtest_case_0304,descriptive_error_label,t2,boundary_case,0.455,error_label
dtest_case_0304,step_FE_only,none,burst_associated_degradation,0.354,step_FE
dtest_case_0304,lag_only,t0,local_verification_collapse,0.255,lag
dtest_case_0304,A_only,t0,boundary_case,0.542,A
dtest_case_0304,I_nec_only,none,burst_associated_degradation,0.251,I_nec
dtest_case_0304,A_plus_I_nec,t2,burst_associated_degradation,0.385,A+I_nec
dtest_case_0304,step_FE_plus_lag,t0,burst_associated_degradation,0.426,step_FE+lag
dtest_case_0305,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0305,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0305,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0305,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0305,endpoint_heuristic_uniform_random_seeded,not_identifiable,unverifiable_or_excluded,0.478,random
dtest_case_0305,simple_step_level,t0,dependency_mediated_propagation,0.585,step_FE
dtest_case_0305,descriptive_error_label,t0,dependency_mediated_propagation,0.279,error_label
dtest_case_0305,step_FE_only,none,unverifiable_or_excluded,0.328,step_FE
dtest_case_0305,lag_only,t1,unverifiable_or_excluded,0.262,lag
dtest_case_0305,A_only,t0,burst_associated_degradation,0.533,A
dtest_case_0305,I_nec_only,t2,dependency_mediated_propagation,0.369,I_nec
dtest_case_0305,A_plus_I_nec,none,burst_associated_degradation,0.507,A+I_nec
dtest_case_0305,step_FE_plus_lag,none,boundary_case,0.484,step_FE+lag
dtest_case_0306,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0306,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0306,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0306,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0306,endpoint_heuristic_uniform_random_seeded,t1,local_verification_collapse,0.436,random
dtest_case_0306,simple_step_level,t0,dependency_mediated_propagation,0.476,step_FE
dtest_case_0306,descriptive_error_label,t0,local_verification_collapse,0.348,error_label
dtest_case_0306,step_FE_only,none,dependency_mediated_propagation,0.537,step_FE
dtest_case_0306,lag_only,t1,local_verification_collapse,0.296,lag
dtest_case_0306,A_only,t2,unverifiable_or_excluded,0.439,A
dtest_case_0306,I_nec_only,t2,boundary_case,0.326,I_nec
dtest_case_0306,A_plus_I_nec,t1,dependency_mediated_propagation,0.486,A+I_nec
dtest_case_0306,step_FE_plus_lag,t1,local_verification_collapse,0.372,step_FE+lag
dtest_case_0307,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0307,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0307,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0307,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0307,endpoint_heuristic_uniform_random_seeded,t1,dependency_mediated_propagation,0.464,random
dtest_case_0307,simple_step_level,t2,burst_associated_degradation,0.348,step_FE
dtest_case_0307,descriptive_error_label,t0,local_verification_collapse,0.535,error_label
dtest_case_0307,step_FE_only,t1,burst_associated_degradation,0.52,step_FE
dtest_case_0307,lag_only,none,dependency_mediated_propagation,0.297,lag
dtest_case_0307,A_only,t0,unverifiable_or_excluded,0.558,A
dtest_case_0307,I_nec_only,t0,burst_associated_degradation,0.237,I_nec
dtest_case_0307,A_plus_I_nec,t1,local_verification_collapse,0.414,A+I_nec
dtest_case_0307,step_FE_plus_lag,t1,boundary_case,0.37,step_FE+lag
dtest_case_0308,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0308,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0308,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0308,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0308,endpoint_heuristic_uniform_random_seeded,t2,unverifiable_or_excluded,0.239,random
dtest_case_0308,simple_step_level,t0,local_verification_collapse,0.436,step_FE
dtest_case_0308,descriptive_error_label,t1,dependency_mediated_propagation,0.464,error_label
dtest_case_0308,step_FE_only,none,dependency_mediated_propagation,0.482,step_FE
dtest_case_0308,lag_only,t0,local_verification_collapse,0.464,lag
dtest_case_0308,A_only,t1,local_verification_collapse,0.575,A
dtest_case_0308,I_nec_only,t0,local_verification_collapse,0.358,I_nec
dtest_case_0308,A_plus_I_nec,t2,unverifiable_or_excluded,0.424,A+I_nec
dtest_case_0308,step_FE_plus_lag,t2,boundary_case,0.492,step_FE+lag
dtest_case_0309,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0309,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0309,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0309,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0309,endpoint_heuristic_uniform_random_seeded,t0,burst_associated_degradation,0.292,random
dtest_case_0309,simple_step_level,t1,burst_associated_degradation,0.587,step_FE
dtest_case_0309,descriptive_error_label,t2,dependency_mediated_propagation,0.485,error_label
dtest_case_0309,step_FE_only,t2,burst_associated_degradation,0.462,step_FE
dtest_case_0309,lag_only,none,local_verification_collapse,0.354,lag
dtest_case_0309,A_only,t0,boundary_case,0.361,A
dtest_case_0309,I_nec_only,t0,local_verification_collapse,0.438,I_nec
dtest_case_0309,A_plus_I_nec,t2,dependency_mediated_propagation,0.449,A+I_nec
dtest_case_0309,step_FE_plus_lag,none,burst_associated_degradation,0.595,step_FE+lag
dtest_case_0310,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0310,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0310,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0310,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0310,endpoint_heuristic_uniform_random_seeded,t1,local_verification_collapse,0.308,random
dtest_case_0310,simple_step_level,t1,local_verification_collapse,0.587,step_FE
dtest_case_0310,descriptive_error_label,t2,local_verification_collapse,0.365,error_label
dtest_case_0310,step_FE_only,t2,unverifiable_or_excluded,0.468,step_FE
dtest_case_0310,lag_only,t0,burst_associated_degradation,0.437,lag
dtest_case_0310,A_only,t1,unverifiable_or_excluded,0.392,A
dtest_case_0310,I_nec_only,t0,dependency_mediated_propagation,0.26,I_nec
dtest_case_0310,A_plus_I_nec,t1,local_verification_collapse,0.586,A+I_nec
dtest_case_0310,step_FE_plus_lag,t0,dependency_mediated_propagation,0.418,step_FE+lag
dtest_case_0311,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0311,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0311,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0311,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0311,endpoint_heuristic_uniform_random_seeded,t2,unverifiable_or_excluded,0.45,random
dtest_case_0311,simple_step_level,t0,local_verification_collapse,0.521,step_FE
dtest_case_0311,descriptive_error_label,t1,unverifiable_or_excluded,0.411,error_label
dtest_case_0311,step_FE_only,t1,unverifiable_or_excluded,0.385,step_FE
dtest_case_0311,lag_only,none,local_verification_collapse,0.45,lag
dtest_case_0311,A_only,t2,burst_associated_degradation,0.482,A
dtest_case_0311,I_nec_only,t1,boundary_case,0.325,I_nec
dtest_case_0311,A_plus_I_nec,t2,local_verification_collapse,0.465,A+I_nec
dtest_case_0311,step_FE_plus_lag,t1,dependency_mediated_propagation,0.411,step_FE+lag
dtest_case_0312,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0312,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0312,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0312,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0312,endpoint_heuristic_uniform_random_seeded,not_identifiable,boundary_case,0.238,random
dtest_case_0312,simple_step_level,t2,boundary_case,0.422,step_FE
dtest_case_0312,descriptive_error_label,t2,unverifiable_or_excluded,0.296,error_label
dtest_case_0312,step_FE_only,t1,burst_associated_degradation,0.521,step_FE
dtest_case_0312,lag_only,none,dependency_mediated_propagation,0.361,lag
dtest_case_0312,A_only,t0,burst_associated_degradation,0.411,A
dtest_case_0312,I_nec_only,none,dependency_mediated_propagation,0.25,I_nec
dtest_case_0312,A_plus_I_nec,none,boundary_case,0.625,A+I_nec
dtest_case_0312,step_FE_plus_lag,t0,local_verification_collapse,0.407,step_FE+lag
dtest_case_0313,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0313,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0313,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0313,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0313,endpoint_heuristic_uniform_random_seeded,not_identifiable,local_verification_collapse,0.357,random
dtest_case_0313,simple_step_level,t0,boundary_case,0.312,step_FE
dtest_case_0313,descriptive_error_label,t1,dependency_mediated_propagation,0.258,error_label
dtest_case_0313,step_FE_only,t0,dependency_mediated_propagation,0.544,step_FE
dtest_case_0313,lag_only,t2,unverifiable_or_excluded,0.357,lag
dtest_case_0313,A_only,t0,unverifiable_or_excluded,0.519,A
dtest_case_0313,I_nec_only,none,dependency_mediated_propagation,0.311,I_nec
dtest_case_0313,A_plus_I_nec,t1,local_verification_collapse,0.352,A+I_nec
dtest_case_0313,step_FE_plus_lag,none,burst_associated_degradation,0.423,step_FE+lag
dtest_case_0314,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0314,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0314,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0314,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0314,endpoint_heuristic_uniform_random_seeded,t0,dependency_mediated_propagation,0.467,random
dtest_case_0314,simple_step_level,t1,burst_associated_degradation,0.386,step_FE
dtest_case_0314,descriptive_error_label,t2,dependency_mediated_propagation,0.452,error_label
dtest_case_0314,step_FE_only,t2,dependency_mediated_propagation,0.32,step_FE
dtest_case_0314,lag_only,none,dependency_mediated_propagation,0.262,lag
dtest_case_0314,A_only,t0,unverifiable_or_excluded,0.361,A
dtest_case_0314,I_nec_only,none,boundary_case,0.362,I_nec
dtest_case_0314,A_plus_I_nec,t0,burst_associated_degradation,0.55,A+I_nec
dtest_case_0314,step_FE_plus_lag,t0,unverifiable_or_excluded,0.589,step_FE+lag
dtest_case_0315,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0315,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0315,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0315,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0315,endpoint_heuristic_uniform_random_seeded,not_identifiable,dependency_mediated_propagation,0.495,random
dtest_case_0315,simple_step_level,t2,dependency_mediated_propagation,0.38,step_FE
dtest_case_0315,descriptive_error_label,t1,local_verification_collapse,0.32,error_label
dtest_case_0315,step_FE_only,t0,local_verification_collapse,0.493,step_FE
dtest_case_0315,lag_only,none,boundary_case,0.271,lag
dtest_case_0315,A_only,none,local_verification_collapse,0.537,A
dtest_case_0315,I_nec_only,t1,burst_associated_degradation,0.249,I_nec
dtest_case_0315,A_plus_I_nec,t2,dependency_mediated_propagation,0.609,A+I_nec
dtest_case_0315,step_FE_plus_lag,none,boundary_case,0.503,step_FE+lag
dtest_case_0316,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0316,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0316,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0316,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0316,endpoint_heuristic_uniform_random_seeded,t0,boundary_case,0.206,random
dtest_case_0316,simple_step_level,t1,unverifiable_or_excluded,0.436,step_FE
dtest_case_0316,descriptive_error_label,t0,boundary_case,0.439,error_label
dtest_case_0316,step_FE_only,t1,boundary_case,0.381,step_FE
dtest_case_0316,lag_only,t1,burst_associated_degradation,0.334,lag
dtest_case_0316,A_only,t0,unverifiable_or_excluded,0.307,A
dtest_case_0316,I_nec_only,t2,burst_associated_degradation,0.368,I_nec
dtest_case_0316,A_plus_I_nec,t2,local_verification_collapse,0.471,A+I_nec
dtest_case_0316,step_FE_plus_lag,none,burst_associated_degradation,0.543,step_FE+lag
dtest_case_0317,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0317,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0317,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0317,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0317,endpoint_heuristic_uniform_random_seeded,t2,unverifiable_or_excluded,0.404,random
dtest_case_0317,simple_step_level,t1,unverifiable_or_excluded,0.464,step_FE
dtest_case_0317,descriptive_error_label,t0,unverifiable_or_excluded,0.432,error_label
dtest_case_0317,step_FE_only,t1,burst_associated_degradation,0.468,step_FE
dtest_case_0317,lag_only,t0,local_verification_collapse,0.479,lag
dtest_case_0317,A_only,t2,local_verification_collapse,0.338,A
dtest_case_0317,I_nec_only,t1,local_verification_collapse,0.3,I_nec
dtest_case_0317,A_plus_I_nec,none,boundary_case,0.503,A+I_nec
dtest_case_0317,step_FE_plus_lag,t2,unverifiable_or_excluded,0.497,step_FE+lag
dtest_case_0318,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0318,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0318,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0318,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0318,endpoint_heuristic_uniform_random_seeded,not_identifiable,unverifiable_or_excluded,0.331,random
dtest_case_0318,simple_step_level,t0,local_verification_collapse,0.399,step_FE
dtest_case_0318,descriptive_error_label,t2,unverifiable_or_excluded,0.313,error_label
dtest_case_0318,step_FE_only,t2,dependency_mediated_propagation,0.516,step_FE
dtest_case_0318,lag_only,none,unverifiable_or_excluded,0.266,lag
dtest_case_0318,A_only,t1,boundary_case,0.414,A
dtest_case_0318,I_nec_only,t2,local_verification_collapse,0.33,I_nec
dtest_case_0318,A_plus_I_nec,t2,local_verification_collapse,0.374,A+I_nec
dtest_case_0318,step_FE_plus_lag,t0,boundary_case,0.376,step_FE+lag
dtest_case_0319,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0319,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0319,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
